sheet_index,prefecture_code,prefecture_name_jp,prefecture_name_en,year,variable,value
48,0,全国,Japan,2011,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2011,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2011,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2011,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2011,7.1.1 ES ed exp,898918
53,0,全国,Japan,2011,7.1.2 Junior HS ed exp,1045548
54,0,全国,Japan,2011,7.1.3 HS educ exp,1102713
55,0,全国,Japan,2011,7.1.4 Kindergarten ed exp,813214
1,0,全国,Japan,2012,1.1.1 Elementary schools ,312
2,0,全国,Japan,2012,1.1.2 Junior high schools ,299.8
3,0,全国,Japan,2012,1.1.3 Senior high schools,137.7
4,0,全国,Japan,2012,1.1.4 Kindergartens ,412.9
5,0,全国,Japan,2012,1.1.5 Day nurseries ,357.5
7,0,全国,Japan,2012,1.2.1 Elementary schools area,17.57
8,0,全国,Japan,2012,1.2.2 Junior HS area,8.76
9,0,全国,Japan,2012,1.2.3 Senior HS area,4.11
10,0,全国,Japan,2012,1.3.1 Ratio public senior HS,73.4
11,0,全国,Japan,2012,1.3.2 Ratio public kindergarten,37.4
12,0,全国,Japan,2012,1.3.3 Ratio public day nurse.,42.2
13,0,全国,Japan,2012,2.1.1 ES female teachers ratio,62.7
14,0,全国,Japan,2012,2.1.2 JHS female teachers ratio,42.3
15,0,全国,Japan,2012,3.1.1 ES pupils per teacher,16.16
16,0,全国,Japan,2012,3.1.2 JHS students per teacher,14
17,0,全国,Japan,2012,3.1.3 SHS students per teacher,14.15
18,0,全国,Japan,2012,3.1.4 Kindergarten pupils p.t.,14
19,0,全国,Japan,2012,3.1.5 Day nursery pupils (p.n.),6.9
20,0,全国,Japan,2012,3.2.1 Ratio of public SHS  ,69.4
21,0,全国,Japan,2012,3.2.2 Public kinderga. ratio,17.7
22,0,全国,Japan,2012,3.2.3 Public day nurse. ratio,38.1
23,0,全国,Japan,2012,3.3.1 ES pupils ,24.6
24,0,全国,Japan,2012,3.3.2 JHS students,29
25,0,全国,Japan,2012,4.1.1 Junior colleges ,0.29
26,0,全国,Japan,2012,4.1.2 Colleges and universities,0.61
27,0,全国,Japan,2012,4.2.1 Junior entrance cap. ind.,111.2
28,0,全国,Japan,2012,4.2.2 Uni. entrance cap. ind.,120.8
29,0,全国,Japan,2012,4.3.1 Nat. colle. stud. ratio,17.5
30,0,全国,Japan,2012,4.3.2 Pub. colle. stud. ratio,4.9
31,0,全国,Japan,2012,4.3.3 Priv. colle. stud. ratio,77.5
32,0,全国,Japan,2012,5.1.1 Speciality schools ,2.55
33,0,全国,Japan,2012,5.1.2 Miscellaneous schools,1.09
34,0,全国,Japan,2012,5.2.1 Students Specia. Schools,5.1
35,0,全国,Japan,2012,5.2.2 Students Misc. Schools,0.94
36,0,全国,Japan,2012,6.1.1 Ed. Diff. Rate Kind.,54.8
37,0,全国,Japan,2012,6.1.2 Ed. Diff. Rate Nurs.,40.1
38,0,全国,Japan,2012,6.2.1 Nurse. working rate ,101.8
39,0,全国,Japan,2012,6.3.1 ES absentees ratio,7.98
40,0,全国,Japan,2012,6.3.2 JHS absentees ratio,34.2
41,0,全国,Japan,2012,6.3.3 ES absentees ratio dis.,3
42,0,全国,Japan,2012,6.3.4 JHS absentees ratio dis.,5.2
43,0,全国,Japan,2012,6.3.5 ES absentees ratio ref.,3.14
44,0,全国,Japan,2012,6.3.6 JSH absentees ratio ref.,25.68
45,0,全国,Japan,2012,6.4.1 JHS Grads to Further Ed.,96.5
46,0,全国,Japan,2012,6.4.2 SHS Grads to Further Ed.,53.1
47,0,全国,Japan,2012,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2012,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2012,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2012,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2012,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2012,7.1.1 ES ed exp,912818
53,0,全国,Japan,2012,7.1.2 Junior HS ed exp,1054908
54,0,全国,Japan,2012,7.1.3 HS educ exp,1109707
55,0,全国,Japan,2012,7.1.4 Kindergarten ed exp,795768
1,0,全国,Japan,2013,1.1.1 Elementary schools ,307.2
2,0,全国,Japan,2013,1.1.2 Junior high schools ,297.8
3,0,全国,Japan,2013,1.1.3 Senior high schools,136.6
4,0,全国,Japan,2013,1.1.4 Kindergartens ,408.9
5,0,全国,Japan,2013,1.1.5 Day nurseries ,355.5
7,0,全国,Japan,2013,1.2.1 Elementary schools area,17.3
8,0,全国,Japan,2013,1.2.2 Junior HS area,8.7
9,0,全国,Japan,2013,1.2.3 Senior HS area,4.08
10,0,全国,Japan,2013,1.3.1 Ratio public senior HS,73.2
11,0,全国,Japan,2013,1.3.2 Ratio public kindergarten,36.9
12,0,全国,Japan,2013,1.3.3 Ratio public day nurse.,40.4
13,0,全国,Japan,2013,2.1.1 ES female teachers ratio,62.5
14,0,全国,Japan,2013,2.1.2 JHS female teachers ratio,42.5
15,0,全国,Japan,2013,3.1.1 ES pupils per teacher,15.99
16,0,全国,Japan,2013,3.1.2 JHS students per teacher,13.91
17,0,全国,Japan,2013,3.1.3 SHS students per teacher,14.12
18,0,全国,Japan,2013,3.1.4 Kindergarten pupils p.t.,13.76
19,0,全国,Japan,2013,3.1.5 Day nursery pupils (p.n.),6.82
20,0,全国,Japan,2013,3.2.1 Ratio of public SHS  ,68.9
21,0,全国,Japan,2013,3.2.2 Public kinderga. ratio,17.3
22,0,全国,Japan,2013,3.2.3 Public day nurse. ratio,36.6
23,0,全国,Japan,2013,3.3.1 ES pupils ,24.4
24,0,全国,Japan,2013,3.3.2 JHS students,28.8
25,0,全国,Japan,2013,4.1.1 Junior colleges ,0.28
26,0,全国,Japan,2013,4.1.2 Colleges and universities,0.61
27,0,全国,Japan,2013,4.2.1 Junior entrance cap. ind.,110.3
28,0,全国,Japan,2013,4.2.2 Uni. entrance cap. ind.,119.3
29,0,全国,Japan,2013,4.3.1 Nat. colle. stud. ratio,17.5
30,0,全国,Japan,2013,4.3.2 Pub. colle. stud. ratio,5
31,0,全国,Japan,2013,4.3.3 Priv. colle. stud. ratio,77.6
32,0,全国,Japan,2013,5.1.1 Speciality schools ,2.53
33,0,全国,Japan,2013,5.1.2 Miscellaneous schools,1.04
34,0,全国,Japan,2013,5.2.1 Students Specia. Schools,5.19
35,0,全国,Japan,2013,5.2.2 Students Misc. Schools,0.97
36,0,全国,Japan,2013,6.1.1 Ed. Diff. Rate Kind.,54.2
37,0,全国,Japan,2013,6.1.2 Ed. Diff. Rate Nurs.,40.1
38,0,全国,Japan,2013,6.2.1 Nurse. working rate ,101.6
39,0,全国,Japan,2013,6.3.1 ES absentees ratio,8.31
40,0,全国,Japan,2013,6.3.2 JHS absentees ratio,35.48
41,0,全国,Japan,2013,6.3.3 ES absentees ratio dis.,2.8
42,0,全国,Japan,2013,6.3.4 JHS absentees ratio dis.,5.3
43,0,全国,Japan,2013,6.3.5 ES absentees ratio ref.,3.62
44,0,全国,Japan,2013,6.3.6 JSH absentees ratio ref.,26.92
45,0,全国,Japan,2013,6.4.1 JHS Grads to Further Ed.,96.5
46,0,全国,Japan,2013,6.4.2 SHS Grads to Further Ed.,53.7
47,0,全国,Japan,2013,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2013,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2013,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2013,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2013,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2013,7.1.1 ES ed exp,912044
53,0,全国,Japan,2013,7.1.2 Junior HS ed exp,1043471
54,0,全国,Japan,2013,7.1.3 HS educ exp,1098240
55,0,全国,Japan,2013,7.1.4 Kindergarten ed exp,831893
1,0,全国,Japan,2014,1.1.1 Elementary schools ,303.1
2,0,全国,Japan,2014,1.1.2 Junior high schools ,295.8
3,0,全国,Japan,2014,1.1.3 Senior high schools,136.1
4,0,全国,Japan,2014,1.1.4 Kindergartens ,404.6
5,0,全国,Japan,2014,1.1.5 Day nurseries ,361.8
7,0,全国,Japan,2014,1.2.1 Elementary schools area,17.06
8,0,全国,Japan,2014,1.2.2 Junior HS area,8.64
9,0,全国,Japan,2014,1.2.3 Senior HS area,4.06
10,0,全国,Japan,2014,1.3.1 Ratio public senior HS,73.1
11,0,全国,Japan,2014,1.3.2 Ratio public kindergarten,36.5
12,0,全国,Japan,2014,1.3.3 Ratio public day nurse.,39
13,0,全国,Japan,2014,2.1.1 ES female teachers ratio,62.4
14,0,全国,Japan,2014,2.1.2 JHS female teachers ratio,42.6
15,0,全国,Japan,2014,3.1.1 ES pupils per teacher,15.85
16,0,全国,Japan,2014,3.1.2 JHS students per teacher,13.81
17,0,全国,Japan,2014,3.1.3 SHS students per teacher,14.17
18,0,全国,Japan,2014,3.1.4 Kindergarten pupils p.t.,13.53
19,0,全国,Japan,2014,3.1.5 Day nursery pupils (p.n.),6.8
20,0,全国,Japan,2014,3.2.1 Ratio of public SHS  ,68.6
21,0,全国,Japan,2014,3.2.2 Public kinderga. ratio,17
22,0,全国,Japan,2014,3.2.3 Public day nurse. ratio,35.5
23,0,全国,Japan,2014,3.3.1 ES pupils ,24.2
24,0,全国,Japan,2014,3.3.2 JHS students,28.5
25,0,全国,Japan,2014,4.1.1 Junior colleges ,0.28
26,0,全国,Japan,2014,4.1.2 Colleges and universities,0.61
27,0,全国,Japan,2014,4.2.1 Junior entrance cap. ind.,110.3
28,0,全国,Japan,2014,4.2.2 Uni. entrance cap. ind.,121.1
29,0,全国,Japan,2014,4.3.1 Nat. colle. stud. ratio,17.5
30,0,全国,Japan,2014,4.3.2 Pub. colle. stud. ratio,5.1
31,0,全国,Japan,2014,4.3.3 Priv. colle. stud. ratio,77.4
32,0,全国,Japan,2014,5.1.1 Speciality schools ,2.52
33,0,全国,Japan,2014,5.1.2 Miscellaneous schools,1
34,0,全国,Japan,2014,5.2.1 Students Specia. Schools,5.19
35,0,全国,Japan,2014,5.2.2 Students Misc. Schools,0.96
36,0,全国,Japan,2014,6.1.1 Ed. Diff. Rate Kind.,53.5
37,0,全国,Japan,2014,6.1.2 Ed. Diff. Rate Nurs.,40.9
38,0,全国,Japan,2014,6.2.1 Nurse. working rate ,101.4
39,0,全国,Japan,2014,6.3.1 ES absentees ratio,8.77
40,0,全国,Japan,2014,6.3.2 JHS absentees ratio,2.9
41,0,全国,Japan,2014,6.3.3 ES absentees ratio dis.,5.4
42,0,全国,Japan,2014,6.3.4 JHS absentees ratio dis.,5.4
43,0,全国,Japan,2014,6.3.5 ES absentees ratio ref.,3.92
44,0,全国,Japan,2014,6.3.6 JSH absentees ratio ref.,27.62
45,0,全国,Japan,2014,6.4.1 JHS Grads to Further Ed.,96.6
46,0,全国,Japan,2014,6.4.2 SHS Grads to Further Ed.,54.4
47,0,全国,Japan,2014,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2014,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2014,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2014,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2014,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2014,7.1.1 ES ed exp,939593
53,0,全国,Japan,2014,7.1.2 Junior HS ed exp,1072523
54,0,全国,Japan,2014,7.1.3 HS educ exp,1151901
55,0,全国,Japan,2014,7.1.4 Kindergarten ed exp,869847
1,0,全国,Japan,2015,1.1.1 Elementary schools ,321.1
2,0,全国,Japan,2015,1.1.2 Junior high schools ,304.8
3,0,全国,Japan,2015,1.1.3 Senior high schools,136.9
4,0,全国,Japan,2015,1.1.4 Kindergartens ,376.9
5,0,全国,Japan,2015,1.1.5 Day nurseries ,401.8
7,0,全国,Japan,2015,1.2.1 Elementary schools area,16.8
8,0,全国,Japan,2015,1.2.2 Junior HS area,8.55
9,0,全国,Japan,2015,1.2.3 Senior HS area,4.03
10,0,全国,Japan,2015,1.3.1 Ratio public senior HS,73
11,0,全国,Japan,2015,1.3.2 Ratio public kindergarten,37
12,0,全国,Japan,2015,1.3.3 Ratio public day nurse.,36.5
13,0,全国,Japan,2015,2.1.1 ES female teachers ratio,62.3
14,0,全国,Japan,2015,2.1.2 JHS female teachers ratio,42.8
15,0,全国,Japan,2015,3.1.1 ES pupils per teacher,15.69
16,0,全国,Japan,2015,3.1.2 JHS students per teacher,13.66
17,0,全国,Japan,2015,3.1.3 SHS students per teacher,14.13
18,0,全国,Japan,2015,3.1.4 Kindergarten pupils p.t.,13.31
19,0,全国,Japan,2015,3.1.5 Day nursery pupils (p.n.),7.27
20,0,全国,Japan,2015,3.2.1 Ratio of public SHS  ,68.3
21,0,全国,Japan,2015,3.2.2 Public kinderga. ratio,17
22,0,全国,Japan,2015,3.2.3 Public day nurse. ratio,33.6
23,0,全国,Japan,2015,3.3.1 ES pupils ,24
24,0,全国,Japan,2015,3.3.2 JHS students,28.2
25,0,全国,Japan,2015,4.1.1 Junior colleges ,0.27
26,0,全国,Japan,2015,4.1.2 Colleges and universities,0.61
27,0,全国,Japan,2015,4.2.1 Junior entrance cap. ind.,109.7
28,0,全国,Japan,2015,4.2.2 Uni. entrance cap. ind.,118.9
29,0,全国,Japan,2015,4.3.1 Nat. colle. stud. ratio,17.4
30,0,全国,Japan,2015,4.3.2 Pub. colle. stud. ratio,5.1
31,0,全国,Japan,2015,4.3.3 Priv. colle. stud. ratio,77.5
32,0,全国,Japan,2015,5.1.1 Speciality schools ,2.52
33,0,全国,Japan,2015,5.1.2 Miscellaneous schools,0.97
34,0,全国,Japan,2015,5.2.1 Students Specia. Schools,5.16
35,0,全国,Japan,2015,5.2.2 Students Misc. Schools,0.93
36,0,全国,Japan,2015,6.1.1 Ed. Diff. Rate Kind.,48.6
37,0,全国,Japan,2015,6.1.2 Ed. Diff. Rate Nurs.,41.8
38,0,全国,Japan,2015,6.2.1 Nurse. working rate ,97.6
39,0,全国,Japan,2015,6.3.1 ES absentees ratio,9.64
40,0,全国,Japan,2015,6.3.2 JHS absentees ratio,38.04
41,0,全国,Japan,2015,6.3.3 ES absentees ratio dis.,3
42,0,全国,Japan,2015,6.3.4 JHS absentees ratio dis.,6.1
43,0,全国,Japan,2015,6.3.5 ES absentees ratio ref.,4.22
44,0,全国,Japan,2015,6.3.6 JSH absentees ratio ref.,28.4
45,0,全国,Japan,2015,6.4.1 JHS Grads to Further Ed.,96.6
46,0,全国,Japan,2015,6.4.2 SHS Grads to Further Ed.,54.7
47,0,全国,Japan,2015,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2015,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2015,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2015,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2015,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2015,7.1.1 ES ed exp,947269
53,0,全国,Japan,2015,7.1.2 Junior HS ed exp,1086126
54,0,全国,Japan,2015,7.1.3 HS educ exp,1192314
55,0,全国,Japan,2015,7.1.4 Kindergarten ed exp,872942
56,0,全国,Japan,2015,7.1.5 Auth. childcenters exp,1252693
1,0,全国,Japan,2016,1.1.1 Elementary schools ,316.6
2,0,全国,Japan,2016,1.1.2 Junior high schools ,302.5
3,0,全国,Japan,2016,1.1.3 Senior high schools,136.5
4,0,全国,Japan,2016,1.1.4 Kindergartens ,363.3
5,0,全国,Japan,2016,1.1.5 Day nurseries ,410.7
7,0,全国,Japan,2016,1.2.1 Elementary schools area,16.56
8,0,全国,Japan,2016,1.2.2 Junior HS area,8.48
9,0,全国,Japan,2016,1.2.3 Senior HS area,4.02
10,0,全国,Japan,2016,1.3.1 Ratio public senior HS,72.9
11,0,全国,Japan,2016,1.3.2 Ratio public kindergarten,36.7
12,0,全国,Japan,2016,1.3.3 Ratio public day nurse.,34.4
13,0,全国,Japan,2016,2.1.1 ES female teachers ratio,62.3
14,0,全国,Japan,2016,2.1.2 JHS female teachers ratio,43
15,0,全国,Japan,2016,3.1.1 ES pupils per teacher,15.55
16,0,全国,Japan,2016,3.1.2 JHS students per teacher,13.52
17,0,全国,Japan,2016,3.1.3 SHS students per teacher,14.11
18,0,全国,Japan,2016,3.1.4 Kindergarten pupils p.t.,12.9
19,0,全国,Japan,2016,3.1.5 Day nursery pupils (p.n.),7.39
20,0,全国,Japan,2016,3.2.1 Ratio of public SHS  ,68.1
21,0,全国,Japan,2016,3.2.2 Public kinderga. ratio,16.6
22,0,全国,Japan,2016,3.2.3 Public day nurse. ratio,32.1
23,0,全国,Japan,2016,3.3.1 ES pupils ,23.9
24,0,全国,Japan,2016,3.3.2 JHS students,28
25,0,全国,Japan,2016,4.1.1 Junior colleges ,0.27
26,0,全国,Japan,2016,4.1.2 Colleges and universities,0.61
27,0,全国,Japan,2016,4.2.1 Junior entrance cap. ind.,109.3
28,0,全国,Japan,2016,4.2.2 Uni. entrance cap. ind.,118.6
29,0,全国,Japan,2016,4.3.1 Nat. colle. stud. ratio,17.3
30,0,全国,Japan,2016,4.3.2 Pub. colle. stud. ratio,5.1
31,0,全国,Japan,2016,4.3.3 Priv. colle. stud. ratio,77.6
32,0,全国,Japan,2016,5.1.1 Speciality schools ,2.51
33,0,全国,Japan,2016,5.1.2 Miscellaneous schools,0.95
34,0,全国,Japan,2016,5.2.1 Students Specia. Schools,5.17
35,0,全国,Japan,2016,5.2.2 Students Misc. Schools,0.95
36,0,全国,Japan,2016,6.1.1 Ed. Diff. Rate Kind.,46.7
37,0,全国,Japan,2016,6.1.2 Ed. Diff. Rate Nurs.,42.5
38,0,全国,Japan,2016,6.2.1 Nurse. working rate ,96.8
39,0,全国,Japan,2016,6.3.1 ES absentees ratio,10.35
40,0,全国,Japan,2016,6.3.2 JHS absentees ratio,40.87
41,0,全国,Japan,2016,6.3.3 ES absentees ratio dis.,3.1
42,0,全国,Japan,2016,6.3.4 JHS absentees ratio dis.,6.6
43,0,全国,Japan,2016,6.3.5 ES absentees ratio ref.,4.7
44,0,全国,Japan,2016,6.3.6 JSH absentees ratio ref.,30.31
45,0,全国,Japan,2016,6.4.1 JHS Grads to Further Ed.,96.4
46,0,全国,Japan,2016,6.4.2 SHS Grads to Further Ed.,54.7
47,0,全国,Japan,2016,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2016,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2016,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2016,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2016,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2016,7.1.1 ES ed exp,931435
53,0,全国,Japan,2016,7.1.2 Junior HS ed exp,1084063
54,0,全国,Japan,2016,7.1.3 HS educ exp,901039
55,0,全国,Japan,2016,7.1.4 Kindergarten ed exp,NA
56,0,全国,Japan,2016,7.1.5 Auth. childcenters exp,1340212
1,0,全国,Japan,2017,1.1.1 Elementary schools ,313.2
2,0,全国,Japan,2017,1.1.2 Junior high schools ,300.2
3,0,全国,Japan,2017,1.1.3 Senior high schools,136
4,0,全国,Japan,2017,1.1.4 Kindergartens ,351.2
5,0,全国,Japan,2017,1.1.5 Day nurseries ,425.4
7,0,全国,Japan,2017,1.2.1 Elementary schools area,16.39
8,0,全国,Japan,2017,1.2.2 Junior HS area,8.42
9,0,全国,Japan,2017,1.2.3 Senior HS area,4
10,0,全国,Japan,2017,1.3.1 Ratio public senior HS,72.8
11,0,全国,Japan,2017,1.3.2 Ratio public kindergarten,36.3
12,0,全国,Japan,2017,1.3.3 Ratio public day nurse.,33.1
13,0,全国,Japan,2017,2.1.1 ES female teachers ratio,62.2
14,0,全国,Japan,2017,2.1.2 JHS female teachers ratio,43.1
15,0,全国,Japan,2017,3.1.1 ES pupils per teacher,15.4
16,0,全国,Japan,2017,3.1.2 JHS students per teacher,13.33
17,0,全国,Japan,2017,3.1.3 SHS students per teacher,14.02
18,0,全国,Japan,2017,3.1.4 Kindergarten pupils p.t.,12.5
19,0,全国,Japan,2017,3.1.5 Day nursery pupils (p.n.),7.53
20,0,全国,Japan,2017,3.2.1 Ratio of public SHS  ,67.8
21,0,全国,Japan,2017,3.2.2 Public kinderga. ratio,16.1
22,0,全国,Japan,2017,3.2.3 Public day nurse. ratio,31
23,0,全国,Japan,2017,3.3.1 ES pupils ,23.6
24,0,全国,Japan,2017,3.3.2 JHS students,27.8
25,0,全国,Japan,2017,4.1.1 Junior colleges ,0.27
26,0,全国,Japan,2017,4.1.2 Colleges and universities,0.62
27,0,全国,Japan,2017,4.2.1 Junior entrance cap. ind.,109.7
28,0,全国,Japan,2017,4.2.2 Uni. entrance cap. ind.,119.1
29,0,全国,Japan,2017,4.3.1 Nat. colle. stud. ratio,17.1
30,0,全国,Japan,2017,4.3.2 Pub. colle. stud. ratio,5.2
31,0,全国,Japan,2017,4.3.3 Priv. colle. stud. ratio,77.7
32,0,全国,Japan,2017,5.1.1 Speciality schools ,2.5
33,0,全国,Japan,2017,5.1.2 Miscellaneous schools,0.93
34,0,全国,Japan,2017,5.2.1 Students Specia. Schools,5.17
35,0,全国,Japan,2017,5.2.2 Students Misc. Schools,0.96
36,0,全国,Japan,2017,6.1.1 Ed. Diff. Rate Kind.,44.8
37,0,全国,Japan,2017,6.1.2 Ed. Diff. Rate Nurs.,44
38,0,全国,Japan,2017,6.2.1 Nurse. working rate ,95.7
39,0,全国,Japan,2017,6.3.1 ES absentees ratio,11.25
40,0,全国,Japan,2017,6.3.2 JHS absentees ratio,43.36
41,0,全国,Japan,2017,6.3.3 ES absentees ratio dis.,3.3
42,0,全国,Japan,2017,6.3.4 JHS absentees ratio dis.,7.2
43,0,全国,Japan,2017,6.3.5 ES absentees ratio ref.,5.43
44,0,全国,Japan,2017,6.3.6 JSH absentees ratio ref.,32.7
45,0,全国,Japan,2017,6.4.1 JHS Grads to Further Ed.,96.3
46,0,全国,Japan,2017,6.4.2 SHS Grads to Further Ed.,54.7
47,0,全国,Japan,2017,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2017,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2017,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2017,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2017,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2017,7.1.1 ES ed exp,943442
53,0,全国,Japan,2017,7.1.2 Junior HS ed exp,1117781
54,0,全国,Japan,2017,7.1.3 HS educ exp,1210559
55,0,全国,Japan,2017,7.1.4 Kindergarten ed exp,NA
56,0,全国,Japan,2017,7.1.5 Auth. childcenters exp,1444916
1,0,全国,Japan,2018,1.1.1 Elementary schools ,310
2,0,全国,Japan,2018,1.1.2 Junior high schools ,298.6
3,0,全国,Japan,2018,1.1.3 Senior high schools,135.8
4,0,全国,Japan,2018,1.1.4 Kindergartens ,338.1
5,0,全国,Japan,2018,1.1.5 Day nurseries ,463.4
7,0,全国,Japan,2018,1.2.1 Elementary schools area,16.22
8,0,全国,Japan,2018,1.2.2 Junior HS area,8.37
9,0,全国,Japan,2018,1.2.3 Senior HS area,3.99
10,0,全国,Japan,2018,1.3.1 Ratio public senior HS,72.7
11,0,全国,Japan,2018,1.3.2 Ratio public kindergarten,35.7
12,0,全国,Japan,2018,1.3.3 Ratio public day nurse.,31.7
13,0,全国,Japan,2018,2.1.1 ES female teachers ratio,62.2
14,0,全国,Japan,2018,2.1.2 JHS female teachers ratio,43.3
15,0,全国,Japan,2018,3.1.1 ES pupils per teacher,15.28
16,0,全国,Japan,2018,3.1.2 JHS students per teacher,13.15
17,0,全国,Japan,2018,3.1.3 SHS students per teacher,13.9
18,0,全国,Japan,2018,3.1.4 Kindergarten pupils p.t.,12.11
19,0,全国,Japan,2018,3.1.5 Day nursery pupils (p.n.),7.58
20,0,全国,Japan,2018,3.2.1 Ratio of public SHS  ,67.5
21,0,全国,Japan,2018,3.2.2 Public kinderga. ratio,15.5
22,0,全国,Japan,2018,3.2.3 Public day nurse. ratio,29.9
23,0,全国,Japan,2018,3.3.1 ES pupils ,23.5
24,0,全国,Japan,2018,3.3.2 JHS students,27.5
25,0,全国,Japan,2018,4.1.1 Junior colleges ,0.26
26,0,全国,Japan,2018,4.1.2 Colleges and universities,0.62
27,0,全国,Japan,2018,4.2.1 Junior entrance cap. ind.,110.6
28,0,全国,Japan,2018,4.2.2 Uni. entrance cap. ind.,120
29,0,全国,Japan,2018,4.3.1 Nat. colle. stud. ratio,16.9
30,0,全国,Japan,2018,4.3.2 Pub. colle. stud. ratio,5.2
31,0,全国,Japan,2018,4.3.3 Priv. colle. stud. ratio,77.8
32,0,全国,Japan,2018,5.1.1 Speciality schools ,2.5
33,0,全国,Japan,2018,5.1.2 Miscellaneous schools,0.92
34,0,全国,Japan,2018,5.2.1 Students Specia. Schools,5.17
35,0,全国,Japan,2018,5.2.2 Students Misc. Schools,0.97
36,0,全国,Japan,2018,6.1.1 Ed. Diff. Rate Kind.,42.8
37,0,全国,Japan,2018,6.1.2 Ed. Diff. Rate Nurs.,47
38,0,全国,Japan,2018,6.2.1 Nurse. working rate ,93.4
39,0,全国,Japan,2018,6.3.1 ES absentees ratio,13.07
40,0,全国,Japan,2018,6.3.2 JHS absentees ratio,47.98
41,0,全国,Japan,2018,6.3.3 ES absentees ratio dis.,3.6
42,0,全国,Japan,2018,6.3.4 JHS absentees ratio dis.,8.1
43,0,全国,Japan,2018,6.3.5 ES absentees ratio ref.,6.98
44,0,全国,Japan,2018,6.3.6 JSH absentees ratio ref.,36.81
45,0,全国,Japan,2018,6.4.1 JHS Grads to Further Ed.,95.8
46,0,全国,Japan,2018,6.4.2 SHS Grads to Further Ed.,54.6
47,0,全国,Japan,2018,6.5.1 HS Grads to Uni same pref,NA
48,0,全国,Japan,2018,6.6.1 Ratio Elem-Jr High Grads,NA
49,0,全国,Japan,2018,6.6.2 Ratio SHS Completers,NA
50,0,全国,Japan,2018,6.6.3 Ratio JC Completers,NA
51,0,全国,Japan,2018,6.6.4 College-Uni comple. ratio,NA
52,0,全国,Japan,2018,7.1.1 ES ed exp,NA
53,0,全国,Japan,2018,7.1.2 Junior HS ed exp,NA
54,0,全国,Japan,2018,7.1.3 HS educ exp,NA
55,0,全国,Japan,2018,7.1.4 Kindergarten ed exp,NA
56,0,全国,Japan,2018,7.1.5 Auth. childcenters exp,NA
1,0,全国,Japan,2019,1.1.1 Elementary schools ,307.6
2,0,全国,Japan,2019,1.1.2 Junior high schools ,297.2
3,0,全国,Japan,2019,1.1.3 Senior high schools,135.5
4,0,全国,Japan,2019,1.1.4 Kindergartens ,325.1
5,0,全国,Japan,2019,1.1.5 Day nurseries ,NA
7,0,全国,Japan,2019,1.2.1 Elementary schools area,16.09
8,0,全国,Japan,2019,1.2.2 Junior HS area,8.34
9,0,全国,Japan,2019,1.2.3 Senior HS area,3.98
10,0,全国,Japan,2019,1.3.1 Ratio public senior HS,72.6
11,0,全国,Japan,2019,1.3.2 Ratio public kindergarten,34.6
12,0,全国,Japan,2019,1.3.3 Ratio public day nurse.,NA
13,0,全国,Japan,2019,2.1.1 ES female teachers ratio,62.2
14,0,全国,Japan,2019,2.1.2 JHS female teachers ratio,43.5
15,0,全国,Japan,2019,3.1.1 ES pupils per teacher,15.09
16,0,全国,Japan,2019,3.1.2 JHS students per teacher,13.04
17,0,全国,Japan,2019,3.1.3 SHS students per teacher,13.7
